# contact :: CMIP5-077 MPI-ESM-MR_rcp85_r1i1p1 detrended Nino3.4 index - East Africa drought 2023, c.barnes22@imperial.ac.uk 
# nino34_dt [degC] difference between SSTs averaged over (120W-170W, 5S-5N) & (20S-20N) at cmip5_nino-detrended_MPI-ESM-MR_rcp85_r1
# date nino34_dt
2037-07-15 0.33158112
2037-08-15 0.2772503
2037-09-15 0.11770058
2037-10-15 0.17029
2037-11-15 0.32061958
2037-12-15 0.48217964
2038-01-15 0.5133114
2038-02-15 0.40066147
2038-03-15 0.36905098
2038-04-15 0.45984077
2038-05-15 0.41777992
2038-06-15 0.35824966
2038-07-15 0.33508873
2038-08-15 0.2741089
2038-09-15 0.3211708
2038-10-15 0.22372055
2038-11-15 0.31854057
2038-12-15 0.41827965
2039-01-15 0.38582993
2039-02-15 0.35238075
2039-03-15 0.4065895
2039-04-15 0.37366104
2039-05-15 0.38817978
2039-06-15 0.48427963
2039-07-15 0.41156006
2039-08-15 0.3739891
2039-09-15 0.2690506
2039-10-15 0.27255058
2039-11-15 0.33014107
2039-12-15 0.47891045
2040-01-15 0.49068832
2040-02-15 0.4293213
2040-03-15 0.35631943
2040-04-15 0.48513985
2040-05-15 0.6390991
2040-06-15 0.5980301
2040-07-15 0.43811035
2040-08-15 0.34511948
2040-09-15 0.34622002
2040-10-15 0.32209015
2040-11-15 0.41271973
2040-12-15 0.5475807
2041-01-15 0.57809067
2041-02-15 0.38515854
2041-03-15 0.33273888
2041-04-15 0.50601006
2041-05-15 0.5952797
2041-06-15 0.43904877
2041-07-15 0.31740952
2041-08-15 0.2551899
2041-09-15 0.13185883
2041-10-15 0.23962975
2041-11-15 0.29800987
2041-12-15 0.5337486
2042-01-15 0.52667046
2042-02-15 0.41187096
2042-03-15 0.51412964
2042-04-15 0.54192924
2042-05-15 0.5874405
2042-06-15 0.47540092
2042-07-15 0.4025612
2042-08-15 0.27062988
2042-09-15 0.33461952
2042-10-15 0.31282997
2042-11-15 0.40023994
2042-12-15 0.43288994
2043-01-15 0.51538086
2043-02-15 0.50844955
2043-03-15 0.4620304
2043-04-15 0.40752983
2043-05-15 0.38656998
2043-06-15 0.38754082
2043-07-15 0.2132492
2043-08-15 0.33983994
2043-09-15 0.24382973
2043-10-15 0.25792885
2043-11-15 0.34741974
2043-12-15 0.4326496
2044-01-15 0.37527084
2044-02-15 0.38952827
2044-03-15 0.5833416
2044-04-15 0.5716896
2044-05-15 0.67177963
2044-06-15 0.6468506
2044-07-15 0.39643097
2044-08-15 0.30776978
2044-09-15 0.39229965
2044-10-15 0.29839897
2044-11-15 0.37422943
2044-12-15 0.5733299
2045-01-15 0.5860596
2045-02-15 0.47460938
2045-03-15 0.55793
2045-04-15 0.52108955
2045-05-15 0.6852093
2045-06-15 0.48303032
2045-07-15 0.26349068
2045-08-15 0.27319145
2045-09-15 0.20888901
2045-10-15 0.25298882
2045-11-15 0.38311958
2045-12-15 0.4822693
2046-01-15 0.55220985
2046-02-15 0.32650948
2046-03-15 0.5582199
2046-04-15 0.6191101
2046-05-15 0.6468792
2046-06-15 0.6884403
2046-07-15 0.5350914
2046-08-15 0.34554863
2046-09-15 0.20614052
2046-10-15 0.22930908
2046-11-15 0.30112076
2046-12-15 0.49139023
2047-01-15 0.57821083
2047-02-15 0.55820084
2047-03-15 0.59066963
2047-04-15 0.5845604
2047-05-15 0.48137856
2047-06-15 0.47517967
2047-07-15 0.31833076
2047-08-15 0.13119888
2047-09-15 0.21074867
2047-10-15 0.23415947
2047-11-15 0.18554115
2047-12-15 0.41794014
2048-01-15 0.3980713
2048-02-15 0.29833984
2048-03-15 0.19430923
2048-04-15 0.26638985
2048-05-15 0.43529892
2048-06-15 0.37850952
2048-07-15 0.32527924
2048-08-15 0.2614689
2048-09-15 0.18358994
2048-10-15 0.17370987
2048-11-15 0.20654106
2048-12-15 0.5319195
2049-01-15 0.5146198
2049-02-15 0.4354496
2049-03-15 0.39218903
2049-04-15 0.4449196
2049-05-15 0.583519
2049-06-15 0.52194023
2049-07-15 0.32907104
2049-08-15 0.16839981
2049-09-15 0.07839966
2049-10-15 0.1607399
2049-11-15 0.28353882
2049-12-15 0.41121864
2050-01-15 0.3984089
2050-02-15 0.39990044
2050-03-15 0.47635078
2050-04-15 0.5503597
2050-05-15 0.64373016
2050-06-15 0.5329895
2050-07-15 0.49298096
2050-08-15 0.38461113
2050-09-15 0.23153114
2050-10-15 0.3280697
2050-11-15 0.3741703
2050-12-15 0.47185898
2051-01-15 0.5833988
2051-02-15 0.47858047
2051-03-15 0.4872799
2051-04-15 0.52477837
2051-05-15 0.55220985
2051-06-15 0.37306976
2051-07-15 0.29265976
2051-08-15 0.28170967
2051-09-15 0.24911118
2051-10-15 0.26644897
2051-11-15 0.35680962
2051-12-15 0.58059883
2052-01-15 0.48876953
2052-02-15 0.29815865
2052-03-15 0.30035973
2052-04-15 0.32143974
2052-05-15 0.43225098
2052-06-15 0.34140015
2052-07-15 0.39373016
2052-08-15 0.35134125
2052-09-15 0.25463104
2052-10-15 0.24328995
2052-11-15 0.34473038
2052-12-15 0.50686073
2053-01-15 0.50301933
2053-02-15 0.43744087
2053-03-15 0.44003868
2053-04-15 0.5726299
2053-05-15 0.5220604
2053-06-15 0.4975605
2053-07-15 0.47756958
2053-08-15 0.3166504
2053-09-15 0.34676933
2053-10-15 0.28344917
2053-11-15 0.35836983
2053-12-15 0.61693954
2054-01-15 0.51848984
2054-02-15 0.35125923
2054-03-15 0.5080204
2054-04-15 0.63952065
2054-05-15 0.65130043
2054-06-15 0.52767944
2054-07-15 0.31060028
2054-08-15 0.076509476
2054-09-15 0.13726997
2054-10-15 0.086769104
2054-11-15 0.1428814
2054-12-15 0.293581
2055-01-15 0.46014023
2055-02-15 0.32870865
2055-03-15 0.3361206
2055-04-15 0.36059952
2055-05-15 0.5044308
2055-06-15 0.5190792
2055-07-15 0.37442017
2055-08-15 0.25070953
2055-09-15 0.20856094
2055-10-15 0.28692055
2055-11-15 0.3975811
2055-12-15 0.51813126
2056-01-15 0.5166111
2056-02-15 0.36258125
2056-03-15 0.4586506
2056-04-15 0.36516953
2056-05-15 0.39209175
2056-06-15 0.46240044
2056-07-15 0.35708046
2056-08-15 0.21939087
2056-09-15 0.14258003
2056-10-15 0.22164917
2056-11-15 0.2878399
2056-12-15 0.5426712
2057-01-15 0.57876015
2057-02-15 0.5102291
2057-03-15 0.43268013
2057-04-15 0.62070084
2057-05-15 0.6087589
2057-06-15 0.47060966
2057-07-15 0.41892052
2057-08-15 0.34062958
2057-09-15 0.30887032
2057-10-15 0.33370972
2057-11-15 0.4004593
2057-12-15 0.59850883
2058-01-15 0.51914024
2058-02-15 0.34070015
2058-03-15 0.37701035
2058-04-15 0.42069054
2058-05-15 0.47284126
2058-06-15 0.3639202
2058-07-15 0.30673027
2058-08-15 0.1347599
2058-09-15 0.20889091
2058-10-15 0.31949043
2058-11-15 0.30132866
2058-12-15 0.6090393
2059-01-15 0.5545311
2059-02-15 0.5100403
2059-03-15 0.5473995
2059-04-15 0.40793037
2059-05-15 0.62277985
2059-06-15 0.5897198
2059-07-15 0.5065899
2059-08-15 0.39297104
2059-09-15 0.31875992
2059-10-15 0.3442402
2059-11-15 0.39743042
2059-12-15 0.44849014
2060-01-15 0.58426094
2060-02-15 0.45301056
2060-03-15 0.5254917
2060-04-15 0.64455986
2060-05-15 0.49798012
2060-06-15 0.3508892
2060-07-15 0.32579994
2060-08-15 0.21088028
2060-09-15 0.07114029
2060-10-15 0.030611038
2060-11-15 0.17563057
2060-12-15 0.27785873
2061-01-15 0.41892052
2061-02-15 0.2510414
2061-03-15 0.1800499
2061-04-15 0.26474
2061-05-15 0.4116497
2061-06-15 0.40649986
2061-07-15 0.26914024
2061-08-15 0.3461895
2061-09-15 0.3218708
2061-10-15 0.2772007
2061-11-15 0.37914848
2061-12-15 0.55288124
2062-01-15 0.58059883
2062-02-15 0.45038033
2062-03-15 0.47800064
2062-04-15 0.6536503
2062-05-15 0.64056015
2062-06-15 0.6096802
2062-07-15 0.48488998
2062-08-15 0.30133057
2062-09-15 0.22887993
2062-10-15 0.39853096
2062-11-15 0.419281
2062-12-15 0.58691025
2063-01-15 0.41382027
2063-02-15 0.33599854
2063-03-15 0.33996964
2063-04-15 0.49804878
2063-05-15 0.69382095
2063-06-15 0.51206017
2063-07-15 0.3526001
2063-08-15 0.28519058
2063-09-15 0.20965958
2063-10-15 0.3118
2063-11-15 0.43048096
2063-12-15 0.5118103
2064-01-15 0.63797
2064-02-15 0.36968994
2064-03-15 0.47582817
2064-04-15 0.5341816
2064-05-15 0.44768906
2064-06-15 0.33205986
2064-07-15 0.2444191
2064-08-15 0.1731205
2064-09-15 0.1762104
2064-10-15 0.16172028
2064-11-15 0.30257988
2064-12-15 0.4508705
2065-01-15 0.51117134
2065-02-15 0.4288311
2065-03-15 0.5105896
2065-04-15 0.43222046
2065-05-15 0.52610016
2065-06-15 0.29693985
2065-07-15 0.2969017
2065-08-15 0.26810074
2065-09-15 0.14114952
2065-10-15 0.29831123
2065-11-15 0.39829063
2065-12-15 0.5810795
2066-01-15 0.46914864
2066-02-15 0.32925034
2066-03-15 0.54122925
2066-04-15 0.6179199
2066-05-15 0.67146873
2066-06-15 0.6124191
2066-07-15 0.45700073
2066-08-15 0.45388985
2066-09-15 0.36397934
2066-10-15 0.29767036
2066-11-15 0.3192997
2066-12-15 0.57227135
2067-01-15 0.70014
2067-02-15 0.65128136
2067-03-15 0.50865936
2067-04-15 0.5659504
2067-05-15 0.51691055
2067-06-15 0.3164711
2067-07-15 0.23855972
2067-08-15 0.16589165
2067-09-15 0.07221031
2067-10-15 0.012969971
2067-11-15 0.31731987
2067-12-15 0.5274601
2068-01-15 0.43665123
2068-02-15 0.24899101
2068-03-15 0.26867867
2068-04-15 0.2597599
2068-05-15 0.42493057
2068-06-15 0.5343609
2068-07-15 0.38549995
2068-08-15 0.30407906
2068-09-15 0.2524109
2068-10-15 0.2741089
2068-11-15 0.3821411
2068-12-15 0.58823013
2069-01-15 0.64105034
2069-02-15 0.54537964
2069-03-15 0.495821
2069-04-15 0.66726875
2069-05-15 0.7590904
2069-06-15 0.62075996
2069-07-15 0.5142193
2069-08-15 0.269619
2069-09-15 0.23501015
2069-10-15 0.3201294
2069-11-15 0.33843994
2069-12-15 0.5216694
2070-01-15 0.5059204
2070-02-15 0.3244915
2070-03-15 0.4279995
2070-04-15 0.61065865
2070-05-15 0.54868126
2070-06-15 0.56051064
2070-07-15 0.49295044
2070-08-15 0.37228966
2070-09-15 0.25461006
2070-10-15 0.2989788
2070-11-15 0.3059101
2070-12-15 0.6257
2071-01-15 0.61606026
2071-02-15 0.39525986
2071-03-15 0.5015507
2071-04-15 0.75006104
2071-05-15 0.8614502
2071-06-15 0.5767212
2071-07-15 0.42300034
2071-08-15 0.19197845
2071-09-15 0.10494995
2071-10-15 0.10268974
2071-11-15 0.15777016
2071-12-15 0.4109516
2072-01-15 0.5071106
2072-02-15 0.19791031
2072-03-15 0.42437935
2072-04-15 0.4772911
2072-05-15 0.6109905
2072-06-15 0.45159912
2072-07-15 0.38759995
2072-08-15 0.3144207
2072-09-15 0.2455101
2072-10-15 0.31933975
2072-11-15 0.4264202
2072-12-15 0.6788902
2073-01-15 0.6362591
2073-02-15 0.4505005
2073-03-15 0.42174911
2073-04-15 0.45061874
2073-05-15 0.7168617
2073-06-15 0.67132187
2073-07-15 0.5317402
2073-08-15 0.3647499
2073-09-15 0.23294067
2073-10-15 0.33689117
2073-11-15 0.3878193
2073-12-15 0.58918
2074-01-15 0.71426964
2074-02-15 0.6987896
2074-03-15 0.57794
2074-04-15 0.6513405
2074-05-15 0.62615967
2074-06-15 0.41506958
2074-07-15 0.28841972
2074-08-15 0.21737862
2074-09-15 0.14263916
2074-10-15 0.13223076
2074-11-15 0.39110947
2074-12-15 0.6660805
2075-01-15 0.5100994
2075-02-15 0.3816204
2075-03-15 0.37668037
2075-04-15 0.46875
2075-05-15 0.5841408
2075-06-15 0.5928993
2075-07-15 0.43411064
2075-08-15 0.19873047
2075-09-15 0.18385887
2075-10-15 0.27651978
2075-11-15 0.33675957
2075-12-15 0.5045204
2076-01-15 0.6753006
2076-02-15 0.47109985
2076-03-15 0.53195
2076-04-15 0.66999054
2076-05-15 0.66592026
2076-06-15 0.49398994
2076-07-15 0.3354187
2076-08-15 0.17355156
2076-09-15 0.2131691
2076-10-15 0.32019043
2076-11-15 0.41705894
2076-12-15 0.5366192
2077-01-15 0.5982704
2077-02-15 0.4857788
2077-03-15 0.4269104
2077-04-15 0.54331017
2077-05-15 0.65350914
2077-06-15 0.6368103
2077-07-15 0.3969097
2077-08-15 0.16238022
2077-09-15 0.17214966
2077-10-15 0.2336998
2077-11-15 0.21885109
2077-12-15 0.4321003
2078-01-15 0.5965309
2078-02-15 0.67767906
2078-03-15 0.53390884
2078-04-15 0.53686905
2078-05-15 0.59692955
2078-06-15 0.6010704
2078-07-15 0.3336811
2078-08-15 0.24015045
2078-09-15 0.13504028
2078-10-15 0.34033012
2078-11-15 0.39212036
2078-12-15 0.73117065
2079-01-15 0.61606026
2079-02-15 0.6562805
2079-03-15 0.70059013
2079-04-15 0.730011
2079-05-15 0.7939491
2079-06-15 0.5823612
2079-07-15 0.45401
2079-08-15 0.46977997
2079-09-15 0.3409195
2079-10-15 0.33710098
2079-11-15 0.38842964
2079-12-15 0.5893898
2080-01-15 0.5638695
2080-02-15 0.5123596
2080-03-15 0.5104008
2080-04-15 0.6718693
2080-05-15 0.7797203
2080-06-15 0.5238304
2080-07-15 0.3503704
2080-08-15 0.26144028
2080-09-15 0.22784042
2080-10-15 0.41363144
2080-11-15 0.4901085
2080-12-15 0.53414917
2081-01-15 0.45702934
2081-02-15 0.42437935
2081-03-15 0.5305805
2081-04-15 0.73319054
2081-05-15 0.80112076
2081-06-15 0.55307007
2081-07-15 0.50842094
2081-08-15 0.417881
2081-09-15 0.3192196
2081-10-15 0.37999916
2081-11-15 0.4194088
2081-12-15 0.5539589
2082-01-15 0.6277199
2082-02-15 0.2524395
2082-03-15 0.4396305
2082-04-15 0.6701088
2082-05-15 0.74448013
2082-06-15 0.54248047
2082-07-15 0.31781006
2082-08-15 0.24526978
2082-09-15 0.1651001
2082-10-15 0.24007988
2082-11-15 0.37719917
2082-12-15 0.57164955
2083-01-15 0.720129
2083-02-15 0.40077972
2083-03-15 0.4716816
2083-04-15 0.5131798
2083-05-15 0.59316826
2083-06-15 0.5185795
2083-07-15 0.38565063
2083-08-15 0.2591896
2083-09-15 0.1989708
2083-10-15 0.25424004
2083-11-15 0.31271935
2083-12-15 0.56731987
2084-01-15 0.7081299
2084-02-15 0.5609188
2084-03-15 0.51519966
2084-04-15 0.6255207
2084-05-15 0.63616943
2084-06-15 0.4852295
2084-07-15 0.43900108
2084-08-15 0.43877983
2084-09-15 0.32641983
2084-10-15 0.35357857
2084-11-15 0.4425106
2084-12-15 0.62804985
2085-01-15 0.57683945
2085-02-15 0.48099136
2085-03-15 0.5314903
2085-04-15 0.45254135
2085-05-15 0.54753876
2085-06-15 0.47735023
2085-07-15 0.38160133
2085-08-15 0.27173042
2085-09-15 0.2479496
2085-10-15 0.26885986
2085-11-15 0.47835922
2085-12-15 0.56552887
2086-01-15 0.55373955
2086-02-15 0.46047974
2086-03-15 0.55405045
2086-04-15 0.44194984
2086-05-15 0.56764984
2086-06-15 0.5656204
2086-07-15 0.3996296
2086-08-15 0.34582138
2086-09-15 0.21673965
2086-10-15 0.32883072
2086-11-15 0.48443985
2086-12-15 0.5980511
2087-01-15 0.64748955
2087-02-15 0.6521301
2087-03-15 0.6392803
2087-04-15 0.7918415
2087-05-15 0.84003067
2087-06-15 0.62508965
2087-07-15 0.4722004
2087-08-15 0.37142944
2087-09-15 0.25559044
2087-10-15 0.25759888
2087-11-15 0.5148392
2087-12-15 0.4892006
2088-01-15 0.6246414
2088-02-15 0.3588009
2088-03-15 0.48703003
2088-04-15 0.4739685
2088-05-15 0.55028915
2088-06-15 0.38065147
2088-07-15 0.2937107
2088-08-15 0.1653099
2088-09-15 0.17383003
2088-10-15 0.22149849
2088-11-15 0.26813126
2088-12-15 0.5895691
2089-01-15 0.53920937
2089-02-15 0.54364014
2089-03-15 0.5072403
2089-04-15 0.58449936
2089-05-15 0.7480793
2089-06-15 0.55620956
2089-07-15 0.43317032
2089-08-15 0.32321167
2089-09-15 0.24032974
2089-10-15 0.27548027
2089-11-15 0.4133892
2089-12-15 0.52799034
2090-01-15 0.61240005
2090-02-15 0.44198036
2090-03-15 0.5018406
2090-04-15 0.57613945
2090-05-15 0.59049034
2090-06-15 0.65303993
2090-07-15 0.47548866
2090-08-15 0.3587017
2090-09-15 0.33526993
2090-10-15 0.35741997
2090-11-15 0.4407997
2090-12-15 0.69309044
2091-01-15 0.57979965
2091-02-15 0.55356026
2091-03-15 0.5330486
2091-04-15 0.69501114
2091-05-15 0.749609
2091-06-15 0.7428303
2091-07-15 0.59866905
2091-08-15 0.28827095
2091-09-15 0.1276207
2091-10-15 0.20221138
2091-11-15 0.30307007
2091-12-15 0.5536194
2092-01-15 0.65378
2092-02-15 0.46102905
2092-03-15 0.6623001
2092-04-15 0.72574043
2092-05-15 0.79460907
2092-06-15 0.71224976
2092-07-15 0.5017109
2092-08-15 0.42228127
2092-09-15 0.22341919
2092-10-15 0.24871063
2092-11-15 0.3874607
2092-12-15 0.6623001
2093-01-15 0.72817993
2093-02-15 0.55646133
2093-03-15 0.6001015
2093-04-15 0.70077133
2093-05-15 0.8206196
2093-06-15 0.6890297
2093-07-15 0.6889591
2093-08-15 0.37908936
2093-09-15 0.39434052
2093-10-15 0.34804916
2093-11-15 0.3053608
2093-12-15 0.56446075
2094-01-15 0.64956856
2094-02-15 0.4210205
2094-03-15 0.28070068
2094-04-15 0.4803486
2094-05-15 0.5530987
2094-06-15 0.55340004
2094-07-15 0.45252037
2094-08-15 0.34692955
2094-09-15 0.33132935
2094-10-15 0.21689034
2094-11-15 0.45623016
2094-12-15 0.651701
2095-01-15 0.6319599
2095-02-15 0.46258926
2095-03-15 0.5253296
2095-04-15 0.6490803
2095-05-15 0.69208145
2095-06-15 0.5831909
2095-07-15 0.44091988
2095-08-15 0.2947998
2095-09-15 0.2677288
2095-10-15 0.26169014
2095-11-15 0.37613106
2095-12-15 0.5189915
2096-01-15 0.65265083
2096-02-15 0.4394207
2096-03-15 0.4696617
2096-04-15 0.5430298
2096-05-15 0.5000286
2096-06-15 0.5111408
2096-07-15 0.49777985
2096-08-15 0.30377007
2096-09-15 0.2529602
2096-10-15 0.36081123
2096-11-15 0.4359398
2096-12-15 0.6221695
2097-01-15 0.69256973
2097-02-15 0.4795208
2097-03-15 0.49605942
2097-04-15 0.69573975
2097-05-15 0.8195801
2097-06-15 0.69104004
2097-07-15 0.55793
2097-08-15 0.3503399
2097-09-15 0.3120098
2097-10-15 0.43564034
2097-11-15 0.28803062
2097-12-15 0.5406208
2098-01-15 0.6317787
2098-02-15 0.6047306
2098-03-15 0.77495956
2098-04-15 0.99246025
2098-05-15 1.0383587
2098-06-15 0.8602905
2098-07-15 0.6232014
2098-08-15 0.2729206
2098-09-15 0.05499077
2098-10-15 0.21902084
2098-11-15 0.52008057
2098-12-15 0.8164406
2099-01-15 0.45538902
2099-02-15 0.3576889
2099-03-15 0.4842205
2099-04-15 0.5711994
2099-05-15 0.6131611
2099-06-15 0.37445068
2099-07-15 0.23859024
2099-08-15 0.1703186
2099-09-15 0.23171997
2099-10-15 0.17578125
2099-11-15 0.2767601
2099-12-15 0.41814995
2100-01-15 0.4584694
2100-02-15 0.42316055
2100-03-15 0.354311
2100-04-15 0.37747002
2100-05-15 0.5139103
2100-06-15 0.42284966
2100-07-15 0.36919975
2100-08-15 0.28589058
2100-09-15 0.24340057
2100-10-15 0.31031036
2100-11-15 0.4814186
2100-12-15 0.72890854
